url,tse_id,estado,cidade,util,position,estimulada,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13
https://sergipeinformnews.wordpress.com/2016/09/30/dataform-valmir-monteiro-sera-o-proximo-prefeito-em-lagarto/,SE-02383/2016,SE,LAGARTO,1.0,p,1.0,Valmir Monteiro,5275.0,Jerônimo,28.0,Tenente Willians,1.75,Rosendo Ribeiro,1.5,Marcélio,0.25,Enoque Araújo,0.25,,,,,,,,,,,,,,
https://tre-se.jusbrasil.com.br/jurisprudencia/416833750/recurso-eleitoral-re-15485-tobias-barreto-se/inteiro-teor-416833763,SE-02469/2016,SE,TOBIAS BARRETO,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.nenoticias.com.br/98980_dataform-votos-validos-valadares-filho-5231-x-edvaldo-nogueira-4769/,SE-03207/2016,SE,ARACAJU,1.0,p,1.0,Valadares Filho,4048.0,Edvaldo Nogueira,36.9,,,,,,,,,,,,,,,,,,,,,,
http://www.lagartonoticias.com.br/2016/08/09/nove-municipios-ja-solicitaram-registros-de-candidaturas-junto-a-tre/,SE-03519/2016,SE,BARRA DOS COQUEIROS,1.0,p,,Airton Martins,535.0,Caducha,20.5,,,,,,,,,,,,,,,,,,,,,,
https://sergipeinformnews.wordpress.com/2016/09/19/segundo-pesquisa-dataform-valmir-monteiro-lidera-na-disputa-pela-prefeitura-de-lagarto/,SE-04955/2016,SE,LAGARTO,1.0,p,1.0,Valmir Monteiro,4975.0,Jerônimo Reis,22.75,Tenente Willians,2.0,Rosendo Ribeiro,2.0,Marcello do Psol,1.0,Enoque Araújo,0.25,,,,,,,,,,,,,,
http://itnet.com.br/noticia/30362/dataform-divulga-pesquisas-eleitorais-em-itabaiana-muribeca-e-japaratuba,SE-05006/2016,SE,MURIBECA,1.0,p,1.0,Fernando Franco,6225.0,Sandra,19.75,,,,,,,,,,,,,,,,,,,,,,
https://senoticias.com.br/se/dataform-capela-silvany-sukita-4875-x-astrogildo-3425/,SE-05737/2016,SE,CAPELA,1.0,p,1.0,Silvany Sukita,4875.0,Astrogildo,34.25,,,,,,,,,,,,,,,,,,,,,,
https://ovotoblog.wordpress.com/2016/10/01/dataform-2016-maruim-jeferson-santana-se-reelege-no-proximo-domingo/,SE-06309/2016,SE,MARUIM,1.0,p,1.0,Jeferson Santana,4325.0,Chile,35.0,,,,,,,,,,,,,,,,,,,,,,
https://abarraeanoticia.blogspot.com/2016/09/barra-dos-coqueiros-pesquisa-com.html#!,SE-06481/2016,SE,BARRA DOS COQUEIROS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://itnet.com.br/noticia/30757/valmir-de-francisquinho-lidera-inten-es-de-votos-diz-pesquisa,SE-06912/2016,SE,ITABAIANA,1.0,p,1.0,Valmir Monteiro,6225.0,Roberto Bispo,4.25,Luciano Bispo,5.0,Maria Mendonça,0.25,,,,,,,,,,,,,,,,,,
https://itnet.com.br/noticia/30362/dataform-divulga-pesquisas-eleitorais-em-itabaiana-muribeca-e-japaratuba,SE-07150/2016,SE,JAPARATUBA,1.0,p,1.0,Sukita,2475.0,Lara Moura,22.75,Hélio Sobral,16.0,Reinaldo Moura,0.75,,,,,,,,,,,,,,,,,,
https://ovotoblog.wordpress.com/2016/10/01/dataform-2016-aracaju-valadares-cresce-empata-com-edvaldo-e-ja-esta-a-frente-no-2o-turno/,SE-08751/2016,SE,ARACAJU,1.0,p,1.0,Edvaldo Nogueira,2976.0,Valadares Filho,28.74,João Alves,8.67,Dr. Emerson,5.61,Vera Lúcia,3.06,João Tarantella,2.04,Sônia Meire,0.34,,,,,,,,,,,,
https://ovotoblog.wordpress.com/2016/10/01/dataform-2016-tobias-barreto-empate-entre-cesar-e-diogenes-gera-disputa-voto-a-voto/,SE-08992/2016,SE,TOBIAS BARRETO,1.0,p,1.0,Diógenes,435.0,Cesar Prado,43.0,Adeilson Nogueira,1.75,Edivaldo Pariceiro,0.5,,,,,,,,,,,,,,,,,,
https://itnet.com.br/noticia/31248/gabriel-oliveira-lidera-com-folga-pesquisa-do-dataform-em-frei-paulo,SE-09044/2016,SE,FREI PAULO,1.0,p,1.0,Gabriel Oliveira,525.0,Anderson,37.25,,,,,,,,,,,,,,,,,,,,,,
http://www.gilsondeoliveira.com.br/politica/10284/prefeito-valmir-de-francisquinho-candidato-a-reeleicao-mantem-vantagem-sobre-opositor-em-mais-uma-rodada-de-pesquisa,SE-09060/2016,SE,ITABAIANA,1.0,p,1.0,Valmir de Francisquinho,6225.0,Roberto Bispo,20.0,,,,,,,,,,,,,,,,,,,,,,
http://www.gilsondeoliveira.com.br/politica/10284/prefeito-valmir-de-francisquinho-candidato-a-reeleicao-mantem-vantagem-sobre-opositor-em-mais-uma-rodada-de-pesquisa,SE-09060/2016,SE,ITABAIANA,1.0,p,0.0,Valmir de Francisquinho,58.0,Roberto Bispo,16.5,Luciano Bispo,3.0,,,,,,,,,,,,,,,,,,,,
http://itnet.com.br/noticia/31047/candidato-de-situacao-lidera-pesquisa-para-prefeito-em-frei-paulo,SE-09141/2016,SE,FREI PAULO,1.0,p,1.0,Gabriel Oliveira,5075.0,Anderson,34.0,,,,,,,,,,,,,,,,,,,,,,
http://itnet.com.br/noticia/31047/candidato-de-situacao-lidera-pesquisa-para-prefeito-em-frei-paulo,SE-09141/2016,SE,FREI PAULO,1.0,p,0.0,Gabriel Oliveira,42.0,Anderson,31.0,Zé Arinaldo,7.5,Merci,0.25,Dra. Maiza,0.25,Joãozinho,0.25,,,,,,,,,,,,,,
http://www.lagartonoticias.com.br/2016/09/19/dataform-divulga-pesquisa-em-lagarto-e-mais-5-municipios-de-sergipe/,SE-09472/2016,SE,TOBIAS BARRETO,1.0,p,0.0,Diógenes Almeida,3825.0,Cesar Prado,38.0,Dilson,0.75,Adeilson Nogueira,0.5,Verânio,0.25,,,,,,,,,,,,,,,,
http://www.lagartonoticias.com.br/2016/09/19/dataform-divulga-pesquisa-em-lagarto-e-mais-5-municipios-de-sergipe/,SE-09472/2016,SE,TOBIAS BARRETO,1.0,p,1.0,Diógenes Almeida,4025.0,Cesar Prado,45.25,Adeilson Nogueira,2.25,Edivaldo Pariceiro,1.75,,,,,,,,,,,,,,,,,,
https://ovotoblog.wordpress.com/2016/10/29/informe-o-voto/,SE-09567/2016,SE,ARACAJU,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://14news.com.br/regiao/pesquisa-vai-mostrar-a-intencao-de-voto-na-cidade-de-itatinga/,SP-00931/2016,SP,CARAPICUÍBA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://issuu.com/folhametropolitana/docs/folha_metropolitana_ed_66/4,SP-03001/2016,SP,GUARULHOS,1.0,p,,Eli Correa Filho,195.0,Elói Pietá,14.71,Martello,12.89,Jorge Wilson,7.6,Guti,6.12,Carlos Roberto,5.95,Wagner Freitas,3.47,Albertão,"1,82",Néfi Tales,1.32,,,,,,,SEE AGAIN,
http://www.metrocomunicacao.com.br/jm2017/apos-definicao-de-candidaturas-lili-aymar-despenca-e-cai-1731-enquanto-que-leandro-amaro-cresce-e-reduz-diferenca/,SP-04398/2016,SP,ARAÇARIGUAMA,1.0,p,,Lili Aymar,3444.0,Leandro,22.87,João Borg,8.54,Dr. Mário,4.41,Lú do Conselho,2.275,Toninho da Gráfica,2.2,,,,,,,,,,,,,,
https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%A3o_municipal_de_Carapicu%C3%ADba_em_2016,SP-04441/2016,SP,CARAPICUÍBA,1.0,p,,Marcos Neves,416.0,Professora Sonia,19.2,Vice Salim Reis,2.6,Abraão Júnior,1.8,,,,,,,,,,,,,,,,,,
https://gdenoticias.blogspot.com/,SP-04826/2016,SP,ITAPEVI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://pt.m.wikipedia.org/wiki/Elei%C3%A7%C3%A3o_municipal_de_Jandira_em_2016,SP-05078/2016,SP,JANDIRA,1.0,p,,Paulo Barufi,23.0,Dr. Sato,37.8,Zezinho,7.4,Julinho,3.8,,,,,,,,,,,,,,,,,,
https://issuu.com/folhametropolitana/docs/folha_metropolitana_ed_84/5,SP-06259/2016,SP,GUARULHOS,1.0,p,,Eli Correa Filho,23.0,Martello,17.25,Elói Pietá,13.88,Guti,8.13,Jorge Wilson,4.75,Carlos Roberto,2.0,Néfi Tales,0.75,Albertão,"0,63",Wagner Freitas,0.5,,,,,,,,
https://issuu.com/agencia_impacto/docs/di__rio_da_regi__o___bx/2,SP-06410/2016,SP,COTIA,1.0,p,1.0,Quinzinho Pedroso,365.0,Rogério Franco,21.25,João dos Santos,3.0,Moisézinho,4.75,Adilson da Valli,3.75,Formiga,3.0,Almir Rodrigues,2.5,,,,,,,,,,,,
https://issuu.com/agencia_impacto/docs/di__rio_da_regi__o___bx/2,SP-06410/2016,SP,COTIA,1.0,p,0.0,Quinzinho Pedroso,2675.0,Rogério Franco,17.5,João dos Santos,2.25,Moisézinho,1.5,Adilson da Valli,1.5,Formiga,1.25,Almir Rodrigues,0.51,Mario RIbeiro,"1,25",,,,,,,,,,
https://issuu.com/folhametropolitana/docs/folha_metropolitana_ed_58/4,SP-06904/2016,SP,GUARULHOS,1.0,p,,Eli Correa Filho,1972.0,Elói Pietá,15.88,Martello,12.68,Guti,7.94,Carlos Roberto,9.25,Jorge Wilson,3.84,Wagner Freitas,2.82,,,,,,,,,,,,
https://issuu.com/folhametropolitana/docs/folha_metropolitana_ed_16/10,SP-07099/2016,SP,GUARULHOS,1.0,p,1.0,Eli Correa Filho,1221.0,Elói Pietá,14.66,Martello,10.31,Carlos Roberto,6.75,Guti,6.47,Jovino Cândido,3.64,Jorge Wilson,3.31,Wagner Freitas,"2,84",Pereira,1.71,,,,,,,,
https://issuu.com/jornalexpressobr/docs/jornal_expresso_br__edi____o_152_ag/3,SP-07109/2016,SP,SÃO LOURENÇO DA SERRA,1.0,p,1.0,Fernandão,3883.0,Pedrinho,14.25,Isabel,18.16,Arizinho,28.2,,,,,,,,,,,,,,,,,,
https://www.clickguarulhos.com.br/2016/09/14/nova-pesquisa-mostra-eli-correa-na-frente-e-eloi-e-martello-empatados/,SP-08631/2016,SP,GUARULHOS,1.0,p,,Eli Correa Filho,211.0,Elói Pietá,14.6,Martello,14.3,Jorge Wilson,6.5,Guti,5.9,Carlos Roberto,4.2,,,,,,,,,,,,,,
https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_1993,SP-08746/2016,SP,GUARULHOS,1.0,p,1.0,Eli Correa Filho,113.0,Elói Pietá,11.9,Guri,10.09,Carlos Roberto,7.8,Martello,7.2,Jovino Cândido,3.77,Jorge Wilson,3.31,Pereira,"3,12",Wagner Freitas,1.2,Marcio Nakashima,1.1,Alexandre Zeitune,0.3,,,,
https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_1993,SP-08746/2016,SP,GUARULHOS,1.0,p,0.0,Eli Correa Filho,527.0,Elói Pietá,6.78,Guti,5.27,Carlos Roberto,4.22,Martello,2.56,Jovino Cândido,1.81,Jorge Wilson,1.2,Adriano,"0,15",Marcio Nakashima,0.75,Alexandre Zeitune,0.15,,,,,,
https://issuu.com/agencia_impacto/docs/di__rio_da_regi__o_bx_3e0da5d6f388e5,SP-08930/2016,SP,IBIÚNA,1.0,p,1.0,Fábio Bello,5119.0,Prof. Eduardo,11.67,João Mello,6.9,Paulo Sassaki,7.62,Carlinhos,0.95,Eliseu da Banca,0.24,,,,,,,,,,,,,,
https://issuu.com/agencia_impacto/docs/di__rio_da_regi__o_bx_3e0da5d6f388e5,SP-08930/2016,SP,IBIÚNA,1.0,p,0.0,Fábio Bello,4429.0,Prof. Eduardo,4.52,João Mello,4.05,Paulo Sassaki,3.33,Carlinhos,0.24,Eliseu da Banca,0.24,Ninho,0.24,,,,,,,,,,,,
https://issuu.com/oinformante/docs/ed._56_ita_-_youblisher,SP-09565/2016,SP,ITAPEVI,1.0,p,1.0,Dra. Ruth,4676.0,Igor Soares,25.12,Professor Alex da Mata,5.16,Dr. Carlos Fernando,2.5,,,,,,,,,,,,,,,,,,
https://issuu.com/oinformante/docs/ed._56_ita_-_youblisher,SP-09565/2016,SP,ITAPEVI,1.0,p,0.0,Dra. Ruth,2945.0,Igor Soares,13.81,Professor Alex da Mata,2.83,Dr. Carlos Fernando,1.16,Alexandre Rodrigues,0.17,,,,,,,,,,,,,,,,
https://issuu.com/folhametropolitana/docs/folha_metropolitana_ed_77/4,SP-09719/2016,SP,GUARULHOS,1.0,p,,Eli Correa Filho,2063.0,Martello,15.4,Elói Pietá,13.5,Guti,9.13,Jorge Wilson,6.38,Carlos Roberto,2.88,Néfi Tales,1.4,Wagner Freitas,"1,23",Albertão,0.83,,,,,,,,
https://issuu.com/folhametropolitana/docs/folha_metropolitana_ed_46/4,SP-09991/2016,SP,GUARULHOS,1.0,p,,Eli Correa Filho,14.0,Elói Pietá,18.25,Martello,12.0,Carlos Roberto,5.75,Guti,4.75,Jorge Wilson,3.5,Wagner Freitas,2.75,,,,,,,,,,,,
